Age,BusinessTravel,DailyRate,EducationField,EmployeeCount,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,JobRole
42,Non-Travel,355,Technical Degree,1,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,No,Research & Development,10.0,4.0,1854.0,3.0,Male,38.0,3.0,1.0,3.0,Research Scientist
47,Travel_Rarely,207,Life Sciences,1,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,No,Research & Development,9.0,4.0,1856.0,2.0,feMALE,64.0,,1.0,3.0,Laboratory Technician
46,Travel_Rarely,706,Life Sciences,1,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,No,Research & Development,2.0,2.0,1857.0,4.0,Male,82.0,,3.0,4.0,Manufacturing Director
28,Non-Travel,280,Life Sciences,1,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,No,Human Resources,1.0,2.0,1858.0,3.0,Male,43.0,3.0,1.0,4.0,Human Resources
29,Travel_Rarely,726,Life Sciences,1,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,No,Research & Development,29.0,1.0,1859.0,4.0,Male,93.0,1.0,2.0,3.0,Healthcare Representative
42,Travel_Rarely,1142,Life Sciences,1,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,No,Research & Development,8.0,3.0,1860.0,4.0,Male,81.0,3.0,1.0,3.0,Laboratory Technician
32,Travel_Rarely,414,Marketing,1,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,Yes,Sales,2.0,,1862.0,3.0,Male,82.0,2.0,2.0,,Sales Executive
46,Travel_Rarely,1319,Technical Degree,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,No,Sales,3.0,3.0,18.0,1.0,Female,45.0,4.0,4.0,1.0,Sales Executive
27,Travel_Rarely,728,Medical,1,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,No,Sales,23.0,1.0,1864.0,2.0,Female,,2.0,2.0,3.0,Sales Representative
29,Travel_Rarely,352,Medical,1,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,No,Human Resources,6.0,1.0,18.0,4.0,Male,87.0,,1.0,2.0,Human Resources
43,Travel_Rarely,823,Medical,1,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,No,Research & Development,6.0,3.0,1866.0,1.0,Female,81.0,2.0,5.0,3.0,Manager
48,Travel_Rarely,1224,Life Sciences,1,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,No,Research & Development,1.0,3.0,18.0,4.0,Male,91.0,,5.0,2.0,Research Director
29,Travel_Frequently,459,Life Sciences,1,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,Yes,Research & Development,,2.0,1868.0,4.0,Male,73.0,,1.0,,Research Scientist
46,Travel_Rarely,1254,Life Sciences,1,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,Yes,SaleS,10.0,3.0,1869.0,3.0,Female,64.0,3.0,3.0,2.0,Sales Executive
27,Travel_Frequently,1131,Life Sciences,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,No,rEseaRcH & DEvElOPMENt,15.0,3.0,1870.0,4.0,Female,77.0,2.0,1.0,1.0,Research Scientist
39,Travel_Rarely,835,Other,1,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,No,Research & Development,19.0,4.0,1871.0,4.0,Male,41.0,3.0,2.0,4.0,Research Scientist
55,Travel_Rarely,836,Technical Degree,1,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,No,,2.0,4.0,,2.0,,98.0,2.0,1.0,4.0,Research Scientist
28,Travel_Rarely,1172,Medical,1,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,No,Sales,3.0,3.0,1875.0,2.0,Female,78.0,3.0,1.0,2.0,Sales Representative
30,Travel_Rarely,945,Medical,1,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,Yes,Sales,9.0,3.0,1876.0,2.0,Ma,89.0,3.0,,,Sales Representative
22,Travel_Rarely,391,Life Sciences,1,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Yes,Research & Development,7.0,1.0,1878.0,4.0,,75.0,3.0,,2.0,Research Scientist
36,Travel_Rarely,1266,Technical Degree,1,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,No,Sales,10.0,4.0,1880.0,2.0,Fem,63.0,2.0,2.0,3.0,Sales Executive
31,Travel_Rarely,311,Life Sciences,1,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,No,Research & Development,20.0,3.0,1881.0,2.0,Male,89.0,3.0,2.0,3.0,Laboratory Technician
34,Travel_Rarely,1480,Life Sciences,1,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,No,Sales,4.0,3.0,1882.0,3.0,Male,64.0,3.0,,4.0,Sales Executive
29,Travel_Rarely,592,Life Sciences,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,No,Research & Development,7.0,3.0,1883.0,4.0,Male,59.0,3.0,1.0,1.0,Laboratory Technician
37,Travel_Rarely,783,Medical,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,No,Research & Development,7.0,4.0,1885.0,4.0,Male,78.0,3.0,2.0,1.0,Research Scientist
35,Travel_Rarely,219,Other,1,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,No,Research & Development,16.0,2.0,1886.0,4.0,Female,44.0,2.0,2.0,2.0,Manufacturing Director
45,Travel_Rarely,556,Life Sciences,1,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,No,Research & Development,25.0,2.0,1888.0,2.0,Female,93.0,2.0,2.0,4.0,Manufacturing Director
36,Travel_Frequently,1213,Human Resources,1,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,No,Human Resources,2.0,1.0,1890.0,2.0,Male,94.0,2.0,2.0,4.0,Human Resources
40,Travel_Rarely,1137,Life Sciences,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,No,Research & Development,1.0,4.0,1892.0,1.0,Male,98.0,3.0,4.0,,Manager
26,Travel_Rarely,482,Life Sciences,1,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,No,Research & Development,1.0,,1893.0,2.0,FEMalE,90.0,2.0,,3.0,Research Scientist
27,Travel_Rarely,511,Medical,1,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,No,,,2.0,1898.0,1.0,Female,89.0,4.0,2.0,3.0,Sales Executive
48,Travel_Frequently,117,Medical,1,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,No,Research & Development,22.0,3.0,1900.0,4.0,Female,58.0,3.0,4.0,4.0,Manager
44,Travel_Rarely,170,Life Sciences,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,No,Research & Development,1.0,4.0,19.0,2.0,Male,,4.0,,1.0,Healthcare Representative
34,Non-Travel,967,Technical Degree,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,Yes,Research & Development,16.0,4.0,1905.0,4.0,Male,85.0,1.0,1.0,1.0,Research Scientist
56,Travel_Rarely,1162,Life Sciences,1,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,Yes,reseARch & dEveLopmeNT,24.0,2.0,1907.0,1.0,MAlE,97.0,,1.0,4.0,Laboratory Technician
36,Travel_Rarely,335,Marketing,1,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,No,Sales,17.0,2.0,1908.0,3.0,Male,33.0,2.0,2.0,2.0,Sales Executive
41,Travel_Rarely,337,Marketing,1,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,No,Sa,8.0,3.0,1909.0,3.0,Female,54.0,3.0,2.0,2.0,Sales Executive
42,Travel_Rarely,1396,Medical,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,No,,6.0,3.0,19.0,3.0,Male,83.0,3.0,3.0,1.0,Research Director
31,Travel_Rarely,1079,Medical,1,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,No,Sales,10.0,2.0,1912.0,3.0,Female,86.0,3.0,2.0,4.0,Sales Executive
34,Travel_Rarely,735,Medical,1,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,No,Sales,3.0,1.0,1915.0,4.0,Female,75.0,2.0,2.0,4.0,Sales Executive
31,Travel_Rarely,471,Medical,1,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,No,Research & Development,4.0,3.0,1916.0,1.0,Female,62.0,4.0,1.0,3.0,Laboratory Technician
26,Travel_Frequently,1096,Other,1,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,No,Research & Development,6.0,3.0,1918.0,3.0,Male,61.0,4.0,1.0,4.0,Laboratory Technician
45,Travel_Frequently,1297,Medical,1,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,No,Research & Development,1.0,4.0,1922.0,2.0,Male,44.0,3.0,2.0,3.0,Healthcare Representative
33,Travel_Rarely,217,Marketing,1,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,No,Sales,10.0,,1924.0,2.0,Male,,3.0,2.0,3.0,Sales Executive
28,Travel_Frequently,783,Life Sciences,1,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,No,Sales,1.0,2.0,1927.0,3.0,Male,42.0,2.0,2.0,4.0,Sales Executive
29,Travel_Frequently,746,Technical Degree,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,Yes,Sales,,3.0,1928.0,3.0,,45.0,4.0,1.0,1.0,Sales Representative
39,Non-Travel,1251,Life Sciences,1,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,No,Sales,21.0,4.0,1929.0,1.0,Female,32.0,1.0,2.0,3.0,Sales Executive
27,Travel_Rarely,1354,Technical Degree,1,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,No,Research & Development,2.0,4.0,19.0,2.0,,41.0,3.0,1.0,2.0,Research Scientist
34,Travel_Frequently,735,Other,1,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,No,,22.0,4.0,1932.0,3.0,Male,86.0,2.0,2.0,4.0,Research Scientist
28,Travel_Rarely,1475,Marketing,1,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,Yes,Sales,13.0,2.0,1933.0,4.0,Female,84.0,3.0,2.0,3.0,Sales Executive
47,Non-Travel,1169,Technical Degree,1,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,No,Research & Development,14.0,4.0,1934.0,3.0,Male,64.0,3.0,2.0,2.0,Research Scientist
56,Travel_Rarely,1443,Marketing,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,No,Sales,1.0,5.0,1935.0,4.0,Female,89.0,2.0,2.0,1.0,Sales Executive
39,Travel_Rarely,867,Medical,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,No,Research & Development,,2.0,1936.0,1.0,MAle,87.0,,2.0,1.0,Manufacturing Director
38,Travel_Frequently,1394,Medical,1,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,No,Research & Development,8.0,3.0,1937.0,4.0,Female,58.0,2.0,2.0,2.0,Research Scientist
58,Travel_Rarely,605,Life Sciences,1,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,No,Sales,21.0,,1938.0,4.0,Female,7.0,3.0,,4.0,Manager
32,Travel_Frequently,238,Life Sciences,1,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,Yes,Research & Development,5.0,2.0,1939.0,1.0,Female,47.0,4.0,1.0,3.0,Research Scientist
38,Travel_Rarely,1206,Life Sciences,1,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,No,Research & Development,,2.0,1940.0,2.0,Male,71.0,3.0,1.0,4.0,Research Scientist
49,Travel_Frequently,1064,Life Sciences,1,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,No,Research & Development,2.0,1.0,1941.0,2.0,Male,4.0,3.0,5.0,4.0,Research Director
42,Travel_Rarely,419,Marketing,1,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,No,Sales,12.0,4.0,1943.0,2.0,Male,7.0,3.0,2.0,4.0,Sales Executive
27,Travel_Frequently,1337,Human Resources,1,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Yes,Human Resources,,3.0,1944.0,1.0,Female,58.0,2.0,1.0,2.0,Human Resources
35,Travel_Rarely,682,Medical,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,No,Sales,18.0,4.0,1945.0,2.0,Ma,7.0,3.0,2.0,1.0,Sales Executive
28,Non-Travel,1103,Medical,1,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,No,Research & Development,16.0,3.0,,3.0,Male,49.0,3.0,1.0,3.0,Research Scientist
31,Non-Travel,976,Medical,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,No,Research & Development,3.0,2.0,1948.0,3.0,Ma,48.0,3.0,1.0,1.0,Research Scientist
36,Non-Travel,1351,Life Sciences,1,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,No,Research & Development,9.0,4.0,1949.0,1.0,Male,66.0,4.0,1.0,2.0,Laboratory Technician
34,Travel_Rarely,937,Marketing,1,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,No,Sales,1.0,3.0,1950.0,1.0,,32.0,3.0,3.0,,Sales Executive
34,Travel_Rarely,1239,Medical,1,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,No,Sales,13.0,4.0,1951.0,4.0,Male,39.0,3.0,3.0,3.0,Sales Executive
26,Travel_Rarely,157,Medical,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,No,Research & Development,1.0,3.0,1952.0,3.0,maLE,95.0,3.0,1.0,1.0,Laboratory Technician
29,Travel_Rarely,136,Life Sciences,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,No,,1.0,3.0,1954.0,1.0,maLE,89.0,3.0,2.0,1.0,Healthcare Representative
32,Non-Travel,1146,Medical,1,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,No,Research & Development,15.0,4.0,1955.0,3.0,Female,34.0,3.0,2.0,4.0,Healthcare Representative
31,Travel_Frequently,1125,Life Sciences,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,No,Research & Development,,3.0,1956.0,4.0,Male,48.0,1.0,,1.0,Research Scientist
28,Travel_Rarely,1404,Technical Degree,1,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,Yes,Research & Development,1.0,3.0,1960.0,3.0,Male,,,,4.0,Laboratory Technician
38,Travel_Rarely,1404,Life Sciences,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,No,,1.0,3.0,1961.0,1.0,Male,59.0,2.0,1.0,1.0,Sales Representative
35,Travel_Rarely,1224,Life Sciences,1,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,No,Sales,7.0,4.0,,3.0,Female,55.0,3.0,2.0,4.0,Sales Executive
27,Travel_Rarely,954,Marketing,1,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,No,Sales,9.0,3.0,1965.0,4.0,Male,4.0,3.0,2.0,4.0,Sales Executive
32,Travel_Rarely,1373,Life Sciences,1,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,No,Research & Development,5.0,4.0,19.0,4.0,Male,5.0,,,4.0,Manufacturing Director
31,Travel_Frequently,754,Marketing,1,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Yes,Sales,26.0,4.0,1967.0,1.0,Male,63.0,3.0,2.0,4.0,Sales Executive
53,Travel_Rarely,1168,Life Sciences,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Yes,Sa,24.0,,1968.0,1.0,Male,66.0,3.0,3.0,,Sales Executive
54,Travel_Rarely,155,Life Sciences,1,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,No,Research & Development,9.0,2.0,1969.0,1.0,Female,67.0,3.0,2.0,3.0,Research Scientist
33,Travel_Frequently,1303,Life Sciences,1,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,No,,7.0,2.0,1970.0,4.0,Male,36.0,3.0,,3.0,Healthcare Representative
43,Travel_Rarely,574,Life Sciences,1,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,No,Research & Development,11.0,3.0,1971.0,1.0,Male,30.0,3.0,3.0,3.0,Healthcare Representative
38,Travel_Frequently,1444,Other,1,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,No,Human Resources,,4.0,1972.0,4.0,mALe,,3.0,1.0,2.0,Human Resources
55,Travel_Rarely,189,Human Resources,1,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,No,Human Resources,26.0,4.0,1973.0,3.0,Male,71.0,4.0,5.0,2.0,Manager
31,Travel_Rarely,1276,Medical,1,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,No,Research & Development,2.0,1.0,1974.0,4.0,Female,59.0,1.0,1.0,4.0,Laboratory Technician
39,Travel_Rarely,119,Marketing,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,No,Sales,15.0,4.0,1975.0,2.0,Male,77.0,3.0,4.0,1.0,Sales Executive
42,Non-Travel,335,Life Sciences,1,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,No,Research & Development,23.0,2.0,1976.0,4.0,Male,37.0,2.0,2.0,3.0,Research Scientist
31,Non-Travel,697,Medical,1,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,No,Research & Development,10.0,3.0,1979.0,3.0,Female,40.0,,3.0,3.0,Research Director
54,Travel_Rarely,157,Medical,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,No,Research & Development,10.0,3.0,1980.0,,Female,77.0,3.0,2.0,1.0,Manufacturing Director
24,Travel_Rarely,771,Life Sciences,1,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,No,Research & Development,1.0,2.0,1981.0,2.0,Male,45.0,2.0,2.0,3.0,Healthcare Representative
23,Travel_Rarely,571,Other,1,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,No,Research & Development,12.0,2.0,1982.0,4.0,Male,78.0,3.0,1.0,,Laboratory Technician
40,Travel_Frequently,692,Technical Degree,1,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,No,Research & Development,11.0,3.0,19.0,4.0,Female,73.0,,2.0,3.0,Laboratory Technician
40,Travel_Rarely,444,Marketing,1,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10,No,Sales,2.0,2.0,1986.0,2.0,Female,92.0,3.0,2.0,2.0,Sales Executive
25,Travel_Rarely,309,Human Resources,1,Married,2187,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2,No,Human Resources,2.0,3.0,1987.0,3.0,Female,82.0,3.0,1.0,2.0,Human Resources
30,Travel_Rarely,911,Medical,1,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,No,,1.0,2.0,1989.0,4.0,Male,76.0,3.0,1.0,2.0,Laboratory Technician
25,Travel_Rarely,977,Other,1,Divorced,3977,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,No,Research & Development,2.0,1.0,,4.0,maLE,57.0,3.0,1.0,3.0,Laboratory Technician
47,Travel_Rarely,1180,Medical,1,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11,No,Research & Development,25.0,3.0,1993.0,1.0,mAle,84.0,3.0,3.0,3.0,Healthcare Representative
33,Non-Travel,1313,Medical,1,Divorced,2008,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0,No,Research & Development,1.0,2.0,1994.0,2.0,Male,59.0,2.0,1.0,3.0,Laboratory Technician
38,Travel_Rarely,1321,Life Sciences,1,Married,4440,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8,No,Sales,1.0,4.0,1995.0,4.0,MALe,86.0,3.0,2.0,2.0,Sales Executive
31,Travel_Rarely,1154,Life Sciences,1,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,No,Sales,2.0,2.0,1996.0,1.0,Male,54.0,3.0,1.0,3.0,Sales Representative
38,Travel_Frequently,508,Life Sciences,1,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7,No,Research & Development,6.0,4.0,1997.0,1.0,Male,,2.0,2.0,,Manufacturing Director
42,Travel_Rarely,557,Life Sciences,1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,No,REsEARCH & DEVelopMenT,18.0,4.0,,4.0,Male,3.0,3.0,2.0,,Research Scientist
41,Travel_Rarely,642,Life Sciences,1,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,No,Research & Development,1.0,3.0,,4.0,Male,7.0,3.0,1.0,,Research Scientist
47,Non-Travel,1162,Medical,1,Married,11957,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12,No,Research & Development,1.0,1.0,2000.0,3.0,Female,98.0,3.0,3.0,2.0,Research Director
35,Travel_Rarely,1490,Medical,1,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2,No,Research & Development,,4.0,2003.0,4.0,Male,43.0,3.0,1.0,,Laboratory Technician
22,Travel_Rarely,581,Life Sciences,1,Single,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2,No,Research & Development,,2.0,2007.0,4.0,mAle,63.0,3.0,1.0,3.0,Research Scientist
35,Travel_Rarely,1395,Medical,1,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,No,Research & Development,9.0,4.0,2008.0,2.0,Male,48.0,3.0,2.0,,Research Scientist
33,Travel_Rarely,501,Medical,1,Married,4878,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1,No,Research & Development,15.0,2.0,2009.0,2.0,Female,95.0,3.0,2.0,,Healthcare Representative
32,Travel_Rarely,267,Life Sciences,1,Single,2837,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1,No,rESEARch & deVeLopMeNt,29.0,4.0,2010.0,3.0,Female,49.0,2.0,1.0,2.0,Laboratory Technician
40,Travel_Rarely,543,Life Sciences,1,Married,2406,4060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0,No,Research & Development,1.0,4.0,2012.0,1.0,Male,83.0,3.0,1.0,4.0,Laboratory Technician
32,Travel_Rarely,234,Medical,1,Married,2269,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2,No,sALES,1.0,4.0,2013.0,2.0,,68.0,2.0,1.0,2.0,Sales Representative
39,Travel_Rarely,116,Life Sciences,1,Single,4108,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7,No,Research & Development,24.0,1.0,2014.0,1.0,MALe,52.0,3.0,2.0,4.0,Research Scientist
38,Travel_Rarely,201,Medical,1,Married,13206,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11,No,Research & Development,10.0,3.0,2015.0,2.0,FEmale,99.0,1.0,3.0,3.0,Research Director
32,Travel_Rarely,801,Marketing,1,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,No,Sales,1.0,4.0,2016.0,3.0,Female,48.0,3.0,3.0,4.0,Sales Executive
37,Travel_Rarely,161,Life Sciences,1,Married,13744,15471,1,Y,Yes,25,4,1,80,1,16,2,3,16,11,6,8,No,ReSearch & dEveloPMENt,10.0,3.0,2017.0,3.0,Female,42.0,4.0,3.0,4.0,Research Director
25,Travel_Rarely,1382,Other,1,Divorced,4907,13684,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4,No,Sales,8.0,2.0,20.0,1.0,Female,85.0,3.0,2.0,3.0,Sales Executive
52,Non-Travel,585,Life Sciences,1,Divorced,3482,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0,No,Sales,29.0,4.0,2019.0,1.0,Male,40.0,3.0,1.0,4.0,Sales Representative
44,Travel_Rarely,1037,Medical,1,Single,2436,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2,No,,1.0,3.0,2020.0,2.0,Male,42.0,3.0,1.0,4.0,Research Scientist
21,Travel_Rarely,501,Medical,1,Single,2380,25479,1,Y,Yes,11,3,4,80,0,2,6,3,2,2,1,2,No,Sales,5.0,1.0,2021.0,3.0,Male,58.0,3.0,1.0,,Sales Representative
39,Non-Travel,105,Life Sciences,1,Single,19431,15302,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3,No,Research & Development,,3.0,20.0,4.0,Ma,87.0,,5.0,4.0,Manager
23,Travel_Frequently,638,Marketing,1,Married,1790,26956,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0,Yes,sALeS,,3.0,,4.0,Male,,3.0,1.0,1.0,Sales Representative
36,Travel_Rarely,557,Medical,1,Married,7644,12695,0,Y,No,19,3,3,80,2,10,2,3,9,7,3,4,No,Sales,3.0,3.0,2024.0,1.0,Female,94.0,2.0,,4.0,Sales Executive
36,Travel_Frequently,688,Life Sciences,1,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,No,RESeArch & DevELOpMENT,4.0,2.0,2025.0,4.0,Fem,97.0,3.0,2.0,2.0,Manufacturing Director
56,Non-Travel,667,Life Sciences,1,Divorced,6306,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9,No,Research & ,1.0,4.0,2026.0,3.0,Male,,3.0,2.0,3.0,Healthcare Representative
29,Travel_Rarely,1092,Medical,1,Married,4787,26124,9,Y,Yes,14,3,2,80,3,4,3,4,2,2,2,2,Yes,Research & Development,1.0,4.0,2027.0,1.0,Male,36.0,3.0,1.0,4.0,Research Scientist
